"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-06","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41691233","2.285","135.0","","","","1"
"2021-07","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41691233","2.285","135.6","","","","1"
"2021-08","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41691233","2.285","135.9","","","","1"
"2021-09","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41691233","2.285","136.2","","","","1"
"2021-10","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41691233","2.285","136.8","","","","1"
"2021-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41691233","2.285","136.8","","","","1"
"2020-01","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","134.9","","","","1"
"2020-02","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","135.7","","","","1"
"2020-03","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","135.8","","","","1"
"2020-04","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","135.7","","","","1"
"2020-05","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","135.5","","","","1"
"2020-06","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","136.1","","","","1"
"2020-07","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","136.0","","","","1"
"2020-08","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","135.7","","","","1"
"2020-09","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","135.6","","","","1"
"2020-10","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","136.2","","","","1"
"2020-11","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","136.5","","","","1"
"2020-12","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","136.0","","","","1"
"2021-01","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","136.7","","","","1"
"2021-02","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","137.1","","","","1"
"2021-03","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","137.3","","","","1"
"2021-04","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","137.9","","","","1"
"2021-05","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","138.5","","","","1"
"2021-06","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","138.8","","","","1"
"2021-07","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","139.5","","","","1"
"2021-08","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","139.8","","","","1"
"2021-09","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","140.1","","","","1"
"2021-10","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","140.7","","","","1"
"2021-11","Canada","2016A000011124","All-items excluding energy","2002=100","17","units","0","v41691238","2.287","141.0","","","","1"
"2020-01","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","158.6","","","","1"
"2020-02","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","156.6","","","","1"
"2020-03","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","140.6","","","","1"
"2020-04","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","128.3","","","","1"
"2020-05","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","137.0","","","","1"
"2020-06","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","146.2","","","","1"
"2020-07","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","149.7","","","","1"
"2020-08","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","149.3","","","","1"
"2020-09","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","149.8","","","","1"
"2020-10","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","149.4","","","","1"
"2020-11","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","149.1","","","","1"
"2020-12","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","152.0","","","","1"
"2021-01","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","154.3","","","","1"
"2021-02","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","160.4","","","","1"
"2021-03","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","167.4","","","","1"
"2021-04","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","170.2","","","","1"
"2021-05","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","173.2","","","","1"
"2021-06","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","174.7","","","","1"
"2021-07","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","179.2","","","","1"
"2021-08","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","180.2","","","","1"
"2021-09","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","179.9","","","","1"
"2021-10","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","187.5","","","","1"
"2021-11","Canada","2016A000011124","Energy","2002=100","17","units","0","v41691239","2.288","188.4","","","","1"
"2020-01","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","123.7","","","","1"
"2020-02","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","123.9","","","","1"
"2020-03","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","122.0","","","","1"
"2020-04","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","120.2","","","","1"
"2020-05","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","121.0","","","","1"
"2020-06","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","122.6","","","","1"
"2020-07","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","122.9","","","","1"
"2020-08","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","122.3","","","","1"
"2020-09","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","122.2","","","","1"
"2020-10","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","122.9","","","","1"
"2020-11","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","123.2","","","","1"
"2020-12","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","122.5","","","","1"
"2021-01","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","123.8","","","","1"
"2021-02","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","125.2","","","","1"
"2021-03","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","126.2","","","","1"
"2021-04","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","126.8","","","","1"
"2021-05","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","127.9","","","","1"
"2021-06","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","128.1","","","","1"
"2021-07","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","129.1","","","","1"
"2021-08","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","129.4","","","","1"
"2021-09","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","129.6","","","","1"
"2021-10","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","130.9","","","","1"
"2021-11","Canada","2016A000011124","Goods","2002=100","17","units","0","v41691222","2.274","131.7","","","","1"
"2020-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","149.7","","","","1"
"2020-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","150.8","","","","1"
"2020-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.1","","","","1"
"2020-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.1","","","","1"
"2020-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.1","","","","1"
"2020-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.6","","","","1"
"2020-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.5","","","","1"
"2020-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.6","","","","1"
"2020-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.5","","","","1"
"2020-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","151.9","","","","1"
"2020-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","152.1","","","","1"
"2020-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","152.1","","","","1"
"2021-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","152.5","","","","1"
"2021-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","152.6","","","","1"
"2021-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","152.9","","","","1"
"2021-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","153.7","","","","1"
"2021-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","154.0","","","","1"
"2021-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","154.6","","","","1"
"2021-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","155.4","","","","1"
"2021-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","155.7","","","","1"
"2021-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","156.1","","","","1"
"2021-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","156.7","","","","1"
"2021-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","156.5","","","","1"


