"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2020-12-18,"BC","Fraser","Fraser South",245,233.29
2020-12-18,"BC","Fraser","Unknown",0,0
2020-12-18,"BC","Interior","All",64,68.86
2020-12-18,"BC","Interior","East Kootenay",5,2.43
2020-12-18,"BC","Interior","Kootenay Boundary",1,3.43
2020-12-18,"BC","Interior","Okanagan",44,54.71
2020-12-18,"BC","Interior","Thompson Cariboo Shuswap",14,8.29
2020-12-18,"BC","Northern","All",56,41.14
2020-12-18,"BC","Northern","Northeast",11,6.43
2020-12-18,"BC","Northern","Northern Interior",27,23.29
2020-12-18,"BC","Northern","Northwest",18,11.43
2020-12-18,"BC","Northern","Unknown",0,0
2020-12-18,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-18,"BC","Vancouver Coastal","All",93,105.14
2020-12-18,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",15,16.86
2020-12-18,"BC","Vancouver Coastal","Richmond",15,16
2020-12-18,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-18,"BC","Vancouver Coastal","Vancouver",63,72
2020-12-18,"BC","Vancouver Island","All",7,7
2020-12-18,"BC","Vancouver Island","Central Vancouver Island",3,2.57
2020-12-18,"BC","Vancouver Island","North Vancouver Island",1,1.14
2020-12-18,"BC","Vancouver Island","South Vancouver Island",3,3.29
2020-12-18,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2020-12-19,"BC","All","All",580,591.57
2020-12-19,"BC","Fraser","All",364,371.43
2020-12-19,"BC","Fraser","Fraser East",78,80.71
2020-12-19,"BC","Fraser","Fraser North",63,71.86
2020-12-19,"BC","Fraser","Fraser South",223,218.86
2020-12-19,"BC","Fraser","Unknown",0,0
2020-12-19,"BC","Interior","All",68,67
2020-12-19,"BC","Interior","East Kootenay",3,2.43
2020-12-19,"BC","Interior","Kootenay Boundary",3,3.57
2020-12-19,"BC","Interior","Okanagan",48,51
2020-12-19,"BC","Interior","Thompson Cariboo Shuswap",14,10
2020-12-19,"BC","Northern","All",25,38.71
2020-12-19,"BC","Northern","Northeast",9,6.86
2020-12-19,"BC","Northern","Northern Interior",14,21.57
2020-12-19,"BC","Northern","Northwest",2,10.29
2020-12-19,"BC","Northern","Unknown",0,0
2020-12-19,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-19,"BC","Vancouver Coastal","All",118,107.14
2020-12-19,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,16.86
2020-12-19,"BC","Vancouver Coastal","Richmond",15,16.29
2020-12-19,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-19,"BC","Vancouver Coastal","Vancouver",84,73.71
2020-12-19,"BC","Vancouver Island","All",5,7.29
2020-12-19,"BC","Vancouver Island","Central Vancouver Island",3,2.86
2020-12-19,"BC","Vancouver Island","North Vancouver Island",1,1.29
2020-12-19,"BC","Vancouver Island","South Vancouver Island",1,3.14
2020-12-19,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2020-12-20,"BC","All","All",503,582.86
2020-12-20,"BC","Fraser","All",306,364.86
2020-12-20,"BC","Fraser","Fraser East",72,79.86
2020-12-20,"BC","Fraser","Fraser North",44,70.29
2020-12-20,"BC","Fraser","Fraser South",190,214.71
2020-12-20,"BC","Fraser","Unknown",0,0
2020-12-20,"BC","Interior","All",87,69.86
2020-12-20,"BC","Interior","East Kootenay",2,2
2020-12-20,"BC","Interior","Kootenay Boundary",2,3.71
2020-12-20,"BC","Interior","Okanagan",64,52.71
2020-12-20,"BC","Interior","Thompson Cariboo Shuswap",19,11.43
2020-12-20,"BC","Northern","All",16,36.14
2020-12-20,"BC","Northern","Northeast",3,7.14
2020-12-20,"BC","Northern","Northern Interior",11,21.29
2020-12-20,"BC","Northern","Northwest",2,7.71
2020-12-20,"BC","Northern","Unknown",0,0
2020-12-20,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-20,"BC","Vancouver Coastal","All",82,105.29
2020-12-20,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",16,17.29
2020-12-20,"BC","Vancouver Coastal","Richmond",11,15.57
2020-12-20,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-20,"BC","Vancouver Coastal","Vancouver",55,72.14
2020-12-20,"BC","Vancouver Island","All",12,6.71
2020-12-20,"BC","Vancouver Island","Central Vancouver Island",6,2.71
2020-12-20,"BC","Vancouver Island","North Vancouver Island",1,1
2020-12-20,"BC","Vancouver Island","South Vancouver Island",5,3
2020-12-20,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2020-12-21,"BC","All","All",403,566.86
2020-12-21,"BC","Fraser","All",242,355.57
2020-12-21,"BC","Fraser","Fraser East",60,82.43
2020-12-21,"BC","Fraser","Fraser North",51,66.29
2020-12-21,"BC","Fraser","Fraser South",131,206.86
2020-12-21,"BC","Fraser","Unknown",0,0
2020-12-21,"BC","Interior","All",51,65.71
2020-12-21,"BC","Interior","East Kootenay",0,2
2020-12-21,"BC","Interior","Kootenay Boundary",0,3.43
2020-12-21,"BC","Interior","Okanagan",48,50.29
2020-12-21,"BC","Interior","Thompson Cariboo Shuswap",3,10
2020-12-21,"BC","Northern","All",28,35.71
2020-12-21,"BC","Northern","Northeast",4,7.14
2020-12-21,"BC","Northern","Northern Interior",23,21
2020-12-21,"BC","Northern","Northwest",1,7.57
2020-12-21,"BC","Northern","Unknown",0,0
2020-12-21,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-21,"BC","Vancouver Coastal","All",75,103.29
2020-12-21,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",8,15.43
2020-12-21,"BC","Vancouver Coastal","Richmond",19,17.57
2020-12-21,"BC","Vancouver Coastal","Unknown",1,0.29
2020-12-21,"BC","Vancouver Coastal","Vancouver",47,70
2020-12-21,"BC","Vancouver Island","All",7,6.57
2020-12-21,"BC","Vancouver Island","Central Vancouver Island",3,2.57
2020-12-21,"BC","Vancouver Island","North Vancouver Island",1,0.86
2020-12-21,"BC","Vancouver Island","South Vancouver Island",3,3.14
2020-12-21,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2020-12-22,"BC","All","All",514,556.57
2020-12-22,"BC","Fraser","All",307,348.71
2020-12-22,"BC","Fraser","Fraser East",61,79
2020-12-22,"BC","Fraser","Fraser North",71,66.14
2020-12-22,"BC","Fraser","Fraser South",175,203.57
2020-12-22,"BC","Fraser","Unknown",0,0
2020-12-22,"BC","Interior","All",57,61.57
2020-12-22,"BC","Interior","East Kootenay",1,1.86
2020-12-22,"BC","Interior","Kootenay Boundary",2,1.86
2020-12-22,"BC","Interior","Okanagan",45,47.86
2020-12-22,"BC","Interior","Thompson Cariboo Shuswap",9,10
2020-12-22,"BC","Northern","All",45,37.57
2020-12-22,"BC","Northern","Northeast",14,8.86
2020-12-22,"BC","Northern","Northern Interior",10,19.29
2020-12-22,"BC","Northern","Northwest",21,9.43
2020-12-22,"BC","Northern","Unknown",0,0
2020-12-22,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-22,"BC","Vancouver Coastal","All",92,101.14
2020-12-22,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",15,15.57
2020-12-22,"BC","Vancouver Coastal","Richmond",18,17.43
2020-12-22,"BC","Vancouver Coastal","Unknown",0,0.29
2020-12-22,"BC","Vancouver Coastal","Vancouver",59,67.86
2020-12-22,"BC","Vancouver Island","All",13,7.57
2020-12-22,"BC","Vancouver Island","Central Vancouver Island",2,2.57
2020-12-22,"BC","Vancouver Island","North Vancouver Island",5,1.43
2020-12-22,"BC","Vancouver Island","South Vancouver Island",6,3.57
2020-12-22,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-23,"BC","All","All",536,542.57
2020-12-23,"BC","Fraser","All",301,336
2020-12-23,"BC","Fraser","Fraser East",42,73.57
2020-12-23,"BC","Fraser","Fraser North",75,64.86
2020-12-23,"BC","Fraser","Fraser South",184,197.57
2020-12-23,"BC","Fraser","Unknown",0,0
2020-12-23,"BC","Interior","All",73,64.86
2020-12-23,"BC","Interior","East Kootenay",2,2.14
2020-12-23,"BC","Interior","Kootenay Boundary",5,2.43
2020-12-23,"BC","Interior","Okanagan",60,50.57
2020-12-23,"BC","Interior","Thompson Cariboo Shuswap",6,9.71
2020-12-23,"BC","Northern","All",54,37.86
2020-12-23,"BC","Northern","Northeast",10,7.71
2020-12-23,"BC","Northern","Northern Interior",33,20.57
2020-12-23,"BC","Northern","Northwest",11,9.57
2020-12-23,"BC","Northern","Unknown",0,0
2020-12-23,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-23,"BC","Vancouver Coastal","All",98,95
2020-12-23,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,15.43
2020-12-23,"BC","Vancouver Coastal","Richmond",19,15.43
2020-12-23,"BC","Vancouver Coastal","Unknown",0,0.14
2020-12-23,"BC","Vancouver Coastal","Vancouver",60,64
2020-12-23,"BC","Vancouver Island","All",10,8.86
2020-12-23,"BC","Vancouver Island","Central Vancouver Island",5,3.14
2020-12-23,"BC","Vancouver Island","North Vancouver Island",0,1.43
2020-12-23,"BC","Vancouver Island","South Vancouver Island",5,4.29
2020-12-23,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-24,"BC","All","All",554,532.86
2020-12-24,"BC","Fraser","All",367,329.57
2020-12-24,"BC","Fraser","Fraser East",82,71
2020-12-24,"BC","Fraser","Fraser North",61,62.57
2020-12-24,"BC","Fraser","Fraser South",223,195.86
2020-12-24,"BC","Fraser","Unknown",1,0.14
2020-12-24,"BC","Interior","All",49,64.14
2020-12-24,"BC","Interior","East Kootenay",0,1.86
2020-12-24,"BC","Interior","Kootenay Boundary",0,1.86
2020-12-24,"BC","Interior","Okanagan",39,49.71
2020-12-24,"BC","Interior","Thompson Cariboo Shuswap",10,10.71
2020-12-24,"BC","Northern","All",37,37.29
2020-12-24,"BC","Northern","Northeast",5,8
2020-12-24,"BC","Northern","Northern Interior",24,20.29
2020-12-24,"BC","Northern","Northwest",8,9
2020-12-24,"BC","Northern","Unknown",0,0
2020-12-24,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-24,"BC","Vancouver Coastal","All",92,92.86
2020-12-24,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",21,16.14
2020-12-24,"BC","Vancouver Coastal","Richmond",15,16
2020-12-24,"BC","Vancouver Coastal","Unknown",0,0.14
2020-12-24,"BC","Vancouver Coastal","Vancouver",56,60.57
2020-12-24,"BC","Vancouver Island","All",9,9
2020-12-24,"BC","Vancouver Island","Central Vancouver Island",2,3.43
2020-12-24,"BC","Vancouver Island","North Vancouver Island",3,1.71
2020-12-24,"BC","Vancouver Island","South Vancouver Island",4,3.86
2020-12-24,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-25,"BC","All","All",404,499.14
2020-12-25,"BC","Fraser","All",264,307.29
2020-12-25,"BC","Fraser","Fraser East",59,64.86
2020-12-25,"BC","Fraser","Fraser North",58,60.43
2020-12-25,"BC","Fraser","Fraser South",147,181.86
2020-12-25,"BC","Fraser","Unknown",0,0.14
2020-12-25,"BC","Interior","All",36,60.14
2020-12-25,"BC","Interior","East Kootenay",1,1.29
2020-12-25,"BC","Interior","Kootenay Boundary",0,1.71
2020-12-25,"BC","Interior","Okanagan",26,47.14
2020-12-25,"BC","Interior","Thompson Cariboo Shuswap",9,10
2020-12-25,"BC","Northern","All",32,33.86
2020-12-25,"BC","Northern","Northeast",5,7.14
2020-12-25,"BC","Northern","Northern Interior",25,20
2020-12-25,"BC","Northern","Northwest",2,6.71
2020-12-25,"BC","Northern","Unknown",0,0
2020-12-25,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-25,"BC","Vancouver Coastal","All",70,89.57
2020-12-25,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",17,16.43
2020-12-25,"BC","Vancouver Coastal","Richmond",26,17.57
2020-12-25,"BC","Vancouver Coastal","Unknown",0,0.14
2020-12-25,"BC","Vancouver Coastal","Vancouver",27,55.43
2020-12-25,"BC","Vancouver Island","All",2,8.29
2020-12-25,"BC","Vancouver Island","Central Vancouver Island",0,3
2020-12-25,"BC","Vancouver Island","North Vancouver Island",1,1.71
2020-12-25,"BC","Vancouver Island","South Vancouver Island",1,3.57
2020-12-25,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-26,"BC","All","All",331,463.57
2020-12-26,"BC","Fraser","All",203,284.29
2020-12-26,"BC","Fraser","Fraser East",34,58.57
2020-12-26,"BC","Fraser","Fraser North",58,59.71
2020-12-26,"BC","Fraser","Fraser South",111,165.86
2020-12-26,"BC","Fraser","Unknown",0,0.14
2020-12-26,"BC","Interior","All",51,57.71
2020-12-26,"BC","Interior","East Kootenay",6,1.71
2020-12-26,"BC","Interior","Kootenay Boundary",0,1.29
2020-12-26,"BC","Interior","Okanagan",36,45.43
2020-12-26,"BC","Interior","Thompson Cariboo Shuswap",9,9.29
2020-12-26,"BC","Northern","All",21,33.29
2020-12-26,"BC","Northern","Northeast",3,6.29
2020-12-26,"BC","Northern","Northern Interior",11,19.57
2020-12-26,"BC","Northern","Northwest",7,7.43
2020-12-26,"BC","Northern","Unknown",0,0
2020-12-26,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-26,"BC","Vancouver Coastal","All",52,80.14
2020-12-26,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",11,15.29
2020-12-26,"BC","Vancouver Coastal","Richmond",8,16.57
2020-12-26,"BC","Vancouver Coastal","Unknown",0,0.14
2020-12-26,"BC","Vancouver Coastal","Vancouver",33,48.14
2020-12-26,"BC","Vancouver Island","All",4,8.14
2020-12-26,"BC","Vancouver Island","Central Vancouver Island",1,2.71
2020-12-26,"BC","Vancouver Island","North Vancouver Island",0,1.57
2020-12-26,"BC","Vancouver Island","South Vancouver Island",3,3.86
2020-12-26,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-27,"BC","All","All",476,459.71
2020-12-27,"BC","Fraser","All",309,284.71
2020-12-27,"BC","Fraser","Fraser East",70,58.29
2020-12-27,"BC","Fraser","Fraser North",65,62.71
2020-12-27,"BC","Fraser","Fraser South",174,163.57
2020-12-27,"BC","Fraser","Unknown",0,0.14
2020-12-27,"BC","Interior","All",54,53
2020-12-27,"BC","Interior","East Kootenay",1,1.57
2020-12-27,"BC","Interior","Kootenay Boundary",1,1.14
2020-12-27,"BC","Interior","Okanagan",42,42.29
2020-12-27,"BC","Interior","Thompson Cariboo Shuswap",10,8
2020-12-27,"BC","Northern","All",31,35.43
2020-12-27,"BC","Northern","Northeast",4,6.43
2020-12-27,"BC","Northern","Northern Interior",25,21.57
2020-12-27,"BC","Northern","Northwest",2,7.43
2020-12-27,"BC","Northern","Unknown",0,0
2020-12-27,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-27,"BC","Vancouver Coastal","All",71,78.57
2020-12-27,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",7,14
2020-12-27,"BC","Vancouver Coastal","Richmond",20,17.86
2020-12-27,"BC","Vancouver Coastal","Unknown",0,0.14
2020-12-27,"BC","Vancouver Coastal","Vancouver",44,46.57
2020-12-27,"BC","Vancouver Island","All",11,8
2020-12-27,"BC","Vancouver Island","Central Vancouver Island",1,2
2020-12-27,"BC","Vancouver Island","North Vancouver Island",4,2
2020-12-27,"BC","Vancouver Island","South Vancouver Island",6,4
2020-12-27,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-28,"BC","All","All",404,459.86
2020-12-28,"BC","Fraser","All",246,285.29
2020-12-28,"BC","Fraser","Fraser East",39,55.29
2020-12-28,"BC","Fraser","Fraser North",51,62.71
2020-12-28,"BC","Fraser","Fraser South",156,167.14
2020-12-28,"BC","Fraser","Unknown",0,0.14
2020-12-28,"BC","Interior","All",53,53.29
2020-12-28,"BC","Interior","East Kootenay",2,1.86
2020-12-28,"BC","Interior","Kootenay Boundary",0,1.14
2020-12-28,"BC","Interior","Okanagan",36,40.57
2020-12-28,"BC","Interior","Thompson Cariboo Shuswap",15,9.71
2020-12-28,"BC","Northern","All",17,33.86
2020-12-28,"BC","Northern","Northeast",5,6.57
2020-12-28,"BC","Northern","Northern Interior",10,19.71
2020-12-28,"BC","Northern","Northwest",2,7.57
2020-12-28,"BC","Northern","Unknown",0,0
2020-12-28,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-28,"BC","Vancouver Coastal","All",74,78.43
2020-12-28,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",11,14.43
2020-12-28,"BC","Vancouver Coastal","Richmond",16,17.43
2020-12-28,"BC","Vancouver Coastal","Unknown",0,0
2020-12-28,"BC","Vancouver Coastal","Vancouver",47,46.57
2020-12-28,"BC","Vancouver Island","All",14,9
2020-12-28,"BC","Vancouver Island","Central Vancouver Island",2,1.86
2020-12-28,"BC","Vancouver Island","North Vancouver Island",1,2
2020-12-28,"BC","Vancouver Island","South Vancouver Island",11,5.14
2020-12-28,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-29,"BC","All","All",618,474.71
2020-12-29,"BC","Fraser","All",356,292.29
2020-12-29,"BC","Fraser","Fraser East",68,56.29
2020-12-29,"BC","Fraser","Fraser North",78,63.71
2020-12-29,"BC","Fraser","Fraser South",210,172.14
2020-12-29,"BC","Fraser","Unknown",0,0.14
2020-12-29,"BC","Interior","All",67,54.71
2020-12-29,"BC","Interior","East Kootenay",3,2.14
2020-12-29,"BC","Interior","Kootenay Boundary",1,1
2020-12-29,"BC","Interior","Okanagan",40,39.86
2020-12-29,"BC","Interior","Thompson Cariboo Shuswap",23,11.71
2020-12-29,"BC","Northern","All",57,35.57
2020-12-29,"BC","Northern","Northeast",10,6
2020-12-29,"BC","Northern","Northern Interior",28,22.29
2020-12-29,"BC","Northern","Northwest",19,7.29
2020-12-29,"BC","Northern","Unknown",0,0
2020-12-29,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-29,"BC","Vancouver Coastal","All",124,83
2020-12-29,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,15.14
2020-12-29,"BC","Vancouver Coastal","Richmond",29,19
2020-12-29,"BC","Vancouver Coastal","Unknown",1,0.14
2020-12-29,"BC","Vancouver Coastal","Vancouver",74,48.71
2020-12-29,"BC","Vancouver Island","All",14,9.14
2020-12-29,"BC","Vancouver Island","Central Vancouver Island",3,2
2020-12-29,"BC","Vancouver Island","North Vancouver Island",7,2.29
2020-12-29,"BC","Vancouver Island","South Vancouver Island",4,4.86
2020-12-29,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-30,"BC","All","All",594,483
2020-12-30,"BC","Fraser","All",339,297.71
2020-12-30,"BC","Fraser","Fraser East",77,61.29
2020-12-30,"BC","Fraser","Fraser North",69,62.86
2020-12-30,"BC","Fraser","Fraser South",193,173.43
2020-12-30,"BC","Fraser","Unknown",0,0.14
2020-12-30,"BC","Interior","All",105,59.29
2020-12-30,"BC","Interior","East Kootenay",3,2.29
2020-12-30,"BC","Interior","Kootenay Boundary",4,0.86
2020-12-30,"BC","Interior","Okanagan",68,41
2020-12-30,"BC","Interior","Thompson Cariboo Shuswap",30,15.14
2020-12-30,"BC","Northern","All",63,36.86
2020-12-30,"BC","Northern","Northeast",23,7.86
2020-12-30,"BC","Northern","Northern Interior",26,21.29
2020-12-30,"BC","Northern","Northwest",14,7.71
2020-12-30,"BC","Northern","Unknown",0,0
2020-12-30,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-30,"BC","Vancouver Coastal","All",75,79.71
2020-12-30,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",13,14.29
2020-12-30,"BC","Vancouver Coastal","Richmond",11,17.86
2020-12-30,"BC","Vancouver Coastal","Unknown",0,0.14
2020-12-30,"BC","Vancouver Coastal","Vancouver",51,47.43
2020-12-30,"BC","Vancouver Island","All",12,9.43
2020-12-30,"BC","Vancouver Island","Central Vancouver Island",5,2
2020-12-30,"BC","Vancouver Island","North Vancouver Island",3,2.71
2020-12-30,"BC","Vancouver Island","South Vancouver Island",4,4.71
2020-12-30,"Out of Canada","Out of Canada","Out of Canada",0,0
2020-12-31,"BC","All","All",620,492.43
2020-12-31,"BC","Fraser","All",376,299
2020-12-31,"BC","Fraser","Fraser East",91,62.57
2020-12-31,"BC","Fraser","Fraser North",63,63.14
2020-12-31,"BC","Fraser","Fraser South",222,173.29
2020-12-31,"BC","Fraser","Unknown",0,0
2020-12-31,"BC","Interior","All",86,64.57
2020-12-31,"BC","Interior","East Kootenay",7,3.29
2020-12-31,"BC","Interior","Kootenay Boundary",5,1.57
2020-12-31,"BC","Interior","Okanagan",43,41.57
2020-12-31,"BC","Interior","Thompson Cariboo Shuswap",31,18.14
2020-12-31,"BC","Northern","All",42,37.57
2020-12-31,"BC","Northern","Northeast",13,9
2020-12-31,"BC","Northern","Northern Interior",22,21
2020-12-31,"BC","Northern","Northwest",7,7.57
2020-12-31,"BC","Northern","Unknown",0,0
2020-12-31,"BC","Northern","Unknown HSDA - Northern HA",0,0
2020-12-31,"BC","Vancouver Coastal","All",99,80.71
