date,Canada,isPartial,Alberta,British Columbia,Saskatchewan,Manitoba,Ontario,Quebec,Newfoundland,Nova Scotia,New Brunswick,Prince Edward Island,Yukon,Northwest Territories,Nunavut
2021-09-19,27,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-09-26,27,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-10-03,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-10-10,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-10-17,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-10-24,19,False,0,0,-1,-1,38,0,-1,-1,-1,-1,-1,-1,-1
2021-10-31,19,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-11-07,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-11-14,0,False,0,0,-1,-1,37,0,-1,-1,-1,-1,-1,-1,-1
2021-11-21,18,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-11-28,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-12-05,19,False,34,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-12-12,0,False,34,0,-1,-1,37,0,-1,-1,-1,-1,-1,-1,-1
2021-12-19,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-12-26,0,False,34,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2022-01-02,25,True,0,0,-1,-1,0,47,-1,-1,-1,-1,-1,-1,-1
