date,Canada,isPartial,Alberta,British Columbia,Saskatchewan,Manitoba,Ontario,Quebec,Newfoundland,Nova Scotia,New Brunswick,Prince Edward Island,Yukon,Northwest Territories,Nunavut
2020-10-18,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-10-25,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-11-01,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-11-08,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-11-15,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-11-22,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-11-29,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-12-06,17,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-12-13,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-12-20,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-12-27,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-01-03,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-01-10,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-01-17,17,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-01-24,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-01-31,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-02-07,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-02-14,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-02-21,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-02-28,0,False,0,0,0,0,12,0,-1,-1,0,-1,-1,-1,-1
2021-03-07,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-03-14,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-03-21,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-03-28,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-04-04,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-04-11,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-04-18,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-04-25,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-05-02,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-05-09,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-05-16,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-05-23,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-05-30,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-06-06,17,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-06-13,34,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
